main|/|xfs|/dev/mapper/cs-root|982412|4452864|3470452|rw,seclabel,relatime,attr2,inode64,logbufs=8,logbsize=32k,noquota|66d98fa3-d770-4bd7-bb89-2210315ac18b|/dev/mapper/cs-swap|2047|2047|2022-05-27|08:25:49
main|/boot|xfs|/dev/vda1|190634|259584|68950|rw,seclabel,relatime,attr2,inode64,logbufs=8,logbsize=32k,noquota|30e30f66-d432-4a89-9fc2-549619c7162c|/dev/mapper/cs-swap|2047|2047|2022-05-27|08:25:49
