centos8-flask,2022-05-25,21:14:45,libmodulemd,2.13.0,1.el8
centos8-flask,2022-05-25,21:14:45,libevent,2.1.8,5.el8
centos8-flask,2022-05-25,21:14:45,python3-setuptools-wheel,39.2.0,6.el8
centos8-flask,2022-05-25,21:14:45,device-mapper-event-libs,1.02.181,3.el8
centos8-flask,2022-05-25,21:14:45,NetworkManager-libnm,1.39.0,1.el8
centos8-flask,2022-05-25,21:14:45,openssh,8.0p1,12.el8
centos8-flask,2022-05-25,21:14:45,selinux-policy,3.14.3,96.el8
centos8-flask,2022-05-25,21:14:45,lvm2-libs,2.03.14,3.el8
centos8-flask,2022-05-25,21:14:45,pcre2,10.32,2.el8
centos8-flask,2022-05-25,21:14:45,polkit,0.115,13.el8_5.1
centos8-flask,2022-05-25,21:14:45,gobject-introspection,1.56.1,1.el8
centos8-flask,2022-05-25,21:14:45,cronie-anacron,1.5.2,6.el8
centos8-flask,2022-05-25,21:14:45,zlib,1.2.11,17.el8
centos8-flask,2022-05-25,21:14:45,grub2-tools-extra,2.02,123.el8
centos8-flask,2022-05-25,21:14:45,rpm-plugin-systemd-inhibit,4.14.3,23.el8
centos8-flask,2022-05-25,21:14:45,rpm-build-libs,4.14.3,23.el8
centos8-flask,2022-05-25,21:14:45,gnupg2,2.2.20,2.el8
centos8-flask,2022-05-25,21:14:45,readline,7.0,10.el8
centos8-flask,2022-05-25,21:14:45,plymouth,0.9.4,11.20200615git1e36e30.el8
centos8-flask,2022-05-25,21:14:45,libmnl,1.0.4,6.el8
centos8-flask,2022-05-25,21:14:45,gmp,6.1.2,10.el8
centos8-flask,2022-05-25,21:14:45,python3-nftables,0.9.3,25.el8
centos8-flask,2022-05-25,21:14:45,teamd,1.31,2.el8
centos8-flask,2022-05-25,21:14:45,findutils,4.6.0,20.el8
centos8-flask,2022-05-25,21:14:45,hwdata,0.314,8.12.el8
centos8-flask,2022-05-25,21:14:45,dnf-data,4.7.0,8.el8
centos8-flask,2022-05-25,21:14:45,centos-gpg-keys,8,6.el8
centos8-flask,2022-05-25,21:14:45,yum,4.7.0,8.el8
centos8-flask,2022-05-25,21:14:45,tuned,2.18.0,2.el8
centos8-flask,2022-05-25,21:14:45,authselect,1.2.2,3.el8
centos8-flask,2022-05-25,21:14:45,gdbm-libs,1.18,1.el8
centos8-flask,2022-05-25,21:14:45,libcollection,0.7.0,39.el8
centos8-flask,2022-05-25,21:14:45,NetworkManager-tui,1.39.0,1.el8
centos8-flask,2022-05-25,21:14:45,pciutils-libs,3.7.0,1.el8
centos8-flask,2022-05-25,21:14:45,grub2-tools-efi,2.02,123.el8
centos8-flask,2022-05-25,21:14:45,e2fsprogs,1.45.6,4.el8
centos8-flask,2022-05-25,21:14:45,man-db,2.7.6.1,18.el8
centos8-flask,2022-05-25,21:14:45,prefixdevname,0.1.0,6.el8
centos8-flask,2022-05-25,21:14:45,libdhash,0.5.0,39.el8
centos8-flask,2022-05-25,21:14:45,libsysfs,2.1.0,25.el8
centos8-flask,2022-05-25,21:14:45,iwl6000g2a-firmware,18.168.6.1,107.el8.1
centos8-flask,2022-05-25,21:14:45,iwl3160-firmware,25.30.13.0,107.el8.1
centos8-flask,2022-05-25,21:14:45,iwl105-firmware,18.168.6.1,107.el8.1
centos8-flask,2022-05-25,21:14:45,acl,2.2.53,1.el8
centos8-flask,2022-05-25,21:14:45,libpsl,0.20.2,6.el8
centos8-flask,2022-05-25,21:14:45,ipset,7.1,1.el8
centos8-flask,2022-05-25,21:14:45,tzdata,2022a,2.el8
centos8-flask,2022-05-25,21:14:45,libmetalink,0.1.3,7.el8
centos8-flask,2022-05-25,21:14:45,bash,4.4.20,4.el8
centos8-flask,2022-05-25,21:14:45,libpng,1.6.34,5.el8
centos8-flask,2022-05-25,21:14:45,libcap,2.48,2.el8
centos8-flask,2022-05-25,21:14:45,sqlite-libs,3.26.0,15.el8
centos8-flask,2022-05-25,21:14:45,hardlink,1.3,6.el8
centos8-flask,2022-05-25,21:14:45,gawk,4.2.1,4.el8
centos8-flask,2022-05-25,21:14:45,libnghttp2,1.33.0,3.el8_2.1
centos8-flask,2022-05-25,21:14:45,grub2-common,2.02,123.el8
centos8-flask,2022-05-25,21:14:45,libtalloc,2.3.3,1.el8
centos8-flask,2022-05-25,21:14:45,json-c,0.13.1,3.el8
centos8-flask,2022-05-25,21:14:45,libyaml,0.1.7,5.el8
centos8-flask,2022-05-25,21:14:45,lz4-libs,1.8.3,3.el8_4
centos8-flask,2022-05-25,21:14:45,npth,1.5,4.el8
centos8-flask,2022-05-25,21:14:45,libtdb,1.4.4,1.el8
centos8-flask,2022-05-25,21:14:45,ethtool,5.13,1.el8
centos8-flask,2022-05-25,21:14:45,pciutils,3.7.0,1.el8
centos8-flask,2022-05-25,21:14:45,libffi,3.1,23.el8
centos8-flask,2022-05-25,21:14:45,libseccomp,2.5.2,1.el8
centos8-flask,2022-05-25,21:14:45,libpcap,1.9.1,5.el8
centos8-flask,2022-05-25,21:14:45,squashfs-tools,4.3,20.el8
centos8-flask,2022-05-25,21:14:45,device-mapper-persistent-data,0.9.0,6.el8
centos8-flask,2022-05-25,21:14:45,psmisc,23.1,5.el8
centos8-flask,2022-05-25,21:14:45,c-ares,1.13.0,6.el8
centos8-flask,2022-05-25,21:14:45,gzip,1.9,12.el8
centos8-flask,2022-05-25,21:14:45,libsss_autofs,2.6.2,3.el8
centos8-flask,2022-05-25,21:14:45,numactl-libs,2.0.12,13.el8
centos8-flask,2022-05-25,21:14:45,libssh-config,0.9.6,3.el8
centos8-flask,2022-05-25,21:14:45,grub2-tools-minimal,2.02,123.el8
centos8-flask,2022-05-25,21:14:45,grubby,8.40,42.el8
centos8-flask,2022-05-25,21:14:45,libcurl,7.61.1,22.el8
centos8-flask,2022-05-25,21:14:45,procps-ng,3.3.15,7.el8
centos8-flask,2022-05-25,21:14:45,kpartx,0.8.4,22.el8
centos8-flask,2022-05-25,21:14:45,elfutils-libs,0.186,1.el8
centos8-flask,2022-05-25,21:14:45,dbus-tools,1.12.8,18.el8
centos8-flask,2022-05-25,21:14:45,libblkid,2.32.1,35.el8
centos8-flask,2022-05-25,21:14:45,shared-mime-info,1.9,3.el8
centos8-flask,2022-05-25,21:14:45,openssl-libs,1.1.1k,6.el8
centos8-flask,2022-05-25,21:14:45,kmod-libs,25,19.el8
centos8-flask,2022-05-25,21:14:45,util-linux,2.32.1,35.el8
centos8-flask,2022-05-25,21:14:45,crontabs,1.11,17.20190603git.el8
centos8-flask,2022-05-25,21:14:45,dracut,049,201.git20220131.el8
centos8-flask,2022-05-25,21:14:45,systemd,239,58.el8
centos8-flask,2022-05-25,21:14:45,logrotate,3.14.0,4.el8
centos8-flask,2022-05-25,21:14:45,publicsuffix-list-dafsa,20180723,1.el8
centos8-flask,2022-05-25,21:14:45,libreport-filesystem,2.9.5,15.el8
centos8-flask,2022-05-25,21:14:45,kbd-misc,2.0.4,10.el8
centos8-flask,2022-05-25,21:14:45,python3-dateutil,2.6.1,6.el8
centos8-flask,2022-05-25,21:14:45,python3-pyudev,0.21.0,7.el8
centos8-flask,2022-05-25,21:14:45,setup,2.12.2,6.el8
centos8-flask,2022-05-25,21:14:45,basesystem,11,5.el8
centos8-flask,2022-05-25,21:14:45,libselinux,2.9,5.el8
centos8-flask,2022-05-25,21:14:45,python3-dbus,1.2.4,15.el8
centos8-flask,2022-05-25,21:14:45,python3-gobject-base,3.28.3,2.el8
centos8-flask,2022-05-25,21:14:45,pinentry,1.1.0,2.el8
centos8-flask,2022-05-25,21:14:45,xz-libs,5.2.4,3.el8
centos8-flask,2022-05-25,21:14:45,popt,1.18,1.el8
centos8-flask,2022-05-25,21:14:45,xmlsec1-openssl,1.2.25,4.el8
centos8-flask,2022-05-25,21:14:45,gnupg2-smime,2.2.20,2.el8
centos8-flask,2022-05-25,21:14:45,libzstd,1.4.4,1.el8
