2473717|hpv1-v|ens160|0.0.0.0|192.168.1.1|0.0.0.0
2473717|hpv1-v|ens192|0.0.0.0|192.168.1.1|0.0.0.0
2473717|hpv1-v|ens224|0.0.0.0|192.168.1.1|0.0.0.0
2473717|hpv1-v|ens160|192.168.1.0|0.0.0.0|255.255.255.0
2473717|hpv1-v|ens192|192.168.1.0|0.0.0.0|255.255.255.0
2473717|hpv1-v|ens224|192.168.1.0|0.0.0.0|255.255.255.0
2473717|hpv1-v|virbr0|192.168.122.0|0.0.0.0|255.255.255.0
