2473717|hpv1-v|2023-04-15|06:22:29|libcom_err|1.45.6|5.el8
2473717|hpv1-v|2023-04-15|06:22:29|libblkid|2.32.1|41.el8
2473717|hpv1-v|2023-04-15|06:22:29|openssl-pkcs11|0.4.10|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|urw-base35-fonts|20170801|10.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3-pillow|5.1.1|18.el8_5
2473717|hpv1-v|2023-04-15|06:22:29|platform-python-pip|9.0.3|22.el8.rocky.0
2473717|hpv1-v|2023-04-15|06:22:29|python3-libdnf|0.63.0|13.el8
2473717|hpv1-v|2023-04-15|06:22:29|chkconfig|1.19.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3-cloud-what|1.28.35|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|gnome-bluetooth|3.34.3|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|npth|1.5|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|go-srpm-macros|2|17.el8
2473717|hpv1-v|2023-04-15|06:22:29|qt5-qtvirtualkeyboard|5.15.3|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|perl-threads-shared|1.58|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|accounts-qml-module|0.7|7.el8
2473717|hpv1-v|2023-04-15|06:22:29|cockpit-ws|286.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|xorg-x11-drv-evdev|2.10.6|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|mousepad|0.5.6|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libpcap|1.9.1|5.el8
2473717|hpv1-v|2023-04-15|06:22:29|polkit-libs|0.115|15.el8
2473717|hpv1-v|2023-04-15|06:22:29|librepo|1.14.2|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|python38-setuptools|41.6.0|5.module_el8.6.0+929+89303463
2473717|hpv1-v|2023-04-15|06:22:29|kf5-kio-core|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|iw|4.14|5.el8
2473717|hpv1-v|2023-04-15|06:22:29|elfutils-debuginfod-client-devel|0.188|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3.11-setuptools-wheel|65.5.1|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|container-selinux|2.195.1|1.module_el8.8.0+1254+78119b6e
2473717|hpv1-v|2023-04-15|06:22:29|flex|2.6.1|9.el8
2473717|hpv1-v|2023-04-15|06:22:29|tzdata-java|2023c|1.el8
