centos1,2022-06-15,21:33:41,libpwquality,1.4.4,3.el8
centos1,2022-06-15,21:33:41,libevent,2.1.8,5.el8
centos1,2022-06-15,21:33:41,python3-setuptools-wheel,39.2.0,6.el8
centos1,2022-06-15,21:33:41,os-prober,1.74,9.el8
centos1,2022-06-15,21:33:41,systemd-udev,239,58.el8
centos1,2022-06-15,21:33:41,libsolv,0.7.20,3.el8
centos1,2022-06-15,21:33:41,python3-libdnf,0.63.0,9.el8
centos1,2022-06-15,21:33:41,NetworkManager,1.39.5,1.el8
centos1,2022-06-15,21:33:41,pcre2,10.32,2.el8
centos1,2022-06-15,21:33:41,libldb,2.5.0,1.el8
centos1,2022-06-15,21:33:41,gobject-introspection,1.56.1,1.el8
centos1,2022-06-15,21:33:41,libuser,0.62,24.el8
centos1,2022-06-15,21:33:41,python3-unbound,1.7.3,17.el8
centos1,2022-06-15,21:33:41,iputils,20180629,10.el8
centos1,2022-06-15,21:33:41,gnupg2,2.2.20,2.el8
centos1,2022-06-15,21:33:41,readline,7.0,10.el8
centos1,2022-06-15,21:33:41,sssd-client,2.6.2,3.el8
centos1,2022-06-15,21:33:41,libmnl,1.0.4,6.el8
centos1,2022-06-15,21:33:41,tpm2-tss,2.3.2,4.el8
centos1,2022-06-15,21:33:41,gmp,6.1.2,10.el8
centos1,2022-06-15,21:33:41,plymouth-core-libs,0.9.4,11.20200615git1e36e30.el8
centos1,2022-06-15,21:33:41,teamd,1.31,2.el8
centos1,2022-06-15,21:33:41,findutils,4.6.0,20.el8
centos1,2022-06-15,21:33:41,sssd-nfs-idmap,2.6.2,3.el8
centos1,2022-06-15,21:33:41,python3-libcomps,0.1.18,1.el8
centos1,2022-06-15,21:33:41,python3-slip,0.6.4,13.el8
centos1,2022-06-15,21:33:41,hwdata,0.314,8.12.el8
centos1,2022-06-15,21:33:41,dnf-data,4.7.0,10.el8
centos1,2022-06-15,21:33:41,centos-gpg-keys,8,6.el8
centos1,2022-06-15,21:33:41,gdbm-libs,1.18,1.el8
centos1,2022-06-15,21:33:41,epel-next-release,8,15.el8
centos1,2022-06-15,21:33:41,open-vm-tools,12.0.0,1.el8
centos1,2022-06-15,21:33:41,pciutils-libs,3.7.0,1.el8
centos1,2022-06-15,21:33:41,kexec-tools,2.0.24,2.el8
centos1,2022-06-15,21:33:41,audit,3.0.7,4.el8
centos1,2022-06-15,21:33:41,openssh-server,8.0p1,12.el8
centos1,2022-06-15,21:33:41,prefixdevname,0.1.0,6.el8
centos1,2022-06-15,21:33:41,chrony,4.1,1.el8
centos1,2022-06-15,21:33:41,dracut-config-rescue,049,202.git20220511.el8
centos1,2022-06-15,21:33:41,xfsprogs,5.0.0,10.el8
centos1,2022-06-15,21:33:41,hostname,3.20,7.el8.0.1
centos1,2022-06-15,21:33:41,acl,2.2.53,1.el8
centos1,2022-06-15,21:33:41,iwl7260-firmware,25.30.13.0,107.el8.1
centos1,2022-06-15,21:33:41,libpsl,0.20.2,6.el8
centos1,2022-06-15,21:33:41,iwl5150-firmware,8.24.2.2,107.el8.1
