centos2,2022-05-25,21:31:05,libmodulemd,2.13.0,1.el8
centos2,2022-05-25,21:31:05,libevent,2.1.8,5.el8
centos2,2022-05-25,21:31:05,python3-setuptools-wheel,39.2.0,6.el8
centos2,2022-05-25,21:31:05,device-mapper-event-libs,1.02.181,3.el8
centos2,2022-05-25,21:31:05,NetworkManager-libnm,1.37.3,1.el8
centos2,2022-05-25,21:31:05,openssh,8.0p1,12.el8
centos2,2022-05-25,21:31:05,selinux-policy,3.14.3,95.el8
centos2,2022-05-25,21:31:05,lvm2-libs,2.03.14,3.el8
centos2,2022-05-25,21:31:05,pcre2,10.32,2.el8
centos2,2022-05-25,21:31:05,polkit,0.115,13.el8_5.1
centos2,2022-05-25,21:31:05,gobject-introspection,1.56.1,1.el8
centos2,2022-05-25,21:31:05,cronie-anacron,1.5.2,6.el8
centos2,2022-05-25,21:31:05,zlib,1.2.11,17.el8
centos2,2022-05-25,21:31:05,grub2-tools-extra,2.02,123.el8
centos2,2022-05-25,21:31:05,rpm-plugin-systemd-inhibit,4.14.3,22.el8
centos2,2022-05-25,21:31:05,rpm-build-libs,4.14.3,22.el8
centos2,2022-05-25,21:31:05,gnupg2,2.2.20,2.el8
centos2,2022-05-25,21:31:05,readline,7.0,10.el8
centos2,2022-05-25,21:31:05,plymouth,0.9.4,11.20200615git1e36e30.el8
centos2,2022-05-25,21:31:05,libmnl,1.0.4,6.el8
centos2,2022-05-25,21:31:05,gmp,6.1.2,10.el8
centos2,2022-05-25,21:31:05,python3-nftables,0.9.3,25.el8
centos2,2022-05-25,21:31:05,teamd,1.31,2.el8
centos2,2022-05-25,21:31:05,findutils,4.6.0,20.el8
centos2,2022-05-25,21:31:05,hwdata,0.314,8.12.el8
centos2,2022-05-25,21:31:05,dnf-data,4.7.0,8.el8
centos2,2022-05-25,21:31:05,centos-gpg-keys,8,6.el8
centos2,2022-05-25,21:31:05,yum,4.7.0,8.el8
centos2,2022-05-25,21:31:05,tuned,2.18.0,2.el8
centos2,2022-05-25,21:31:05,authselect,1.2.2,3.el8
centos2,2022-05-25,21:31:05,gdbm-libs,1.18,1.el8
centos2,2022-05-25,21:31:05,libcollection,0.7.0,39.el8
centos2,2022-05-25,21:31:05,NetworkManager-tui,1.37.3,1.el8
centos2,2022-05-25,21:31:05,pciutils-libs,3.7.0,1.el8
centos2,2022-05-25,21:31:05,grub2-tools-efi,2.02,123.el8
centos2,2022-05-25,21:31:05,e2fsprogs,1.45.6,4.el8
centos2,2022-05-25,21:31:05,man-db,2.7.6.1,18.el8
centos2,2022-05-25,21:31:05,prefixdevname,0.1.0,6.el8
centos2,2022-05-25,21:31:05,libdhash,0.5.0,39.el8
centos2,2022-05-25,21:31:05,libsysfs,2.1.0,25.el8
centos2,2022-05-25,21:31:05,iwl6000g2a-firmware,18.168.6.1,107.el8.1
centos2,2022-05-25,21:31:05,iwl3160-firmware,25.30.13.0,107.el8.1
centos2,2022-05-25,21:31:05,iwl105-firmware,18.168.6.1,107.el8.1
centos2,2022-05-25,21:31:05,acl,2.2.53,1.el8
centos2,2022-05-25,21:31:05,libpsl,0.20.2,6.el8
centos2,2022-05-25,21:31:05,postgresql14,14.2,1PGDG.rhel8
centos2,2022-05-25,21:31:05,ipset,7.1,1.el8
centos2,2022-05-25,21:31:05,perl-Data-Dumper,2.167,399.el8
centos2,2022-05-25,21:31:05,tzdata,2022a,1.el8
