centos5,2022-06-15,21:33:41,selinux-policy,3.14.3,64.el8
centos5,2022-06-15,21:33:41,tzdata,2021a,1.el8
centos5,2022-06-15,21:33:41,timedatex,0.5,3.el8
centos5,2022-06-15,21:33:41,python3-pip-wheel,9.0.3,19.el8
centos5,2022-06-15,21:33:41,device-mapper-event,1.02.175,4.el8
centos5,2022-06-15,21:33:41,xkeyboard-config,2.28,1.el8
centos5,2022-06-15,21:33:41,python3-configobj,5.0.6,11.el8
centos5,2022-06-15,21:33:41,ncurses-base,6.1,7.20180224.el8
centos5,2022-06-15,21:33:41,python3-linux-procfs,0.6.3,1.el8
centos5,2022-06-15,21:33:41,libssh-config,0.9.4,2.el8
centos5,2022-06-15,21:33:41,authselect-libs,1.2.2,1.el8
centos5,2022-06-15,21:33:41,dnf-data,4.4.2,10.el8
centos5,2022-06-15,21:33:41,iputils,20180629,6.el8
centos5,2022-06-15,21:33:41,kbd-legacy,2.0.4,10.el8
centos5,2022-06-15,21:33:41,python3-dbus,1.2.4,15.el8
centos5,2022-06-15,21:33:41,dbus-common,1.12.8,12.el8
centos5,2022-06-15,21:33:41,python3-gobject-base,3.28.3,2.el8
centos5,2022-06-15,21:33:41,centos-stream-release,8.4,1.el8
centos5,2022-06-15,21:33:41,pinentry,1.1.0,2.el8
centos5,2022-06-15,21:33:41,setup,2.12.2,6.el8
centos5,2022-06-15,21:33:41,grub2-tools-extra,2.02,95.el8
centos5,2022-06-15,21:33:41,basesystem,11,5.el8
centos5,2022-06-15,21:33:41,virt-what,1.18,6.el8
centos5,2022-06-15,21:33:41,libselinux,2.9,5.el8
centos5,2022-06-15,21:33:41,rpm-plugin-systemd-inhibit,4.14.3,13.el8
centos5,2022-06-15,21:33:41,glibc-langpack-en,2.28,148.el8
centos5,2022-06-15,21:33:41,dracut-network,049,135.git20210121.el8
centos5,2022-06-15,21:33:41,glibc,2.28,148.el8
centos5,2022-06-15,21:33:41,tpm2-tss,2.3.2,3.el8
centos5,2022-06-15,21:33:41,libsepol,2.9,2.el8
centos5,2022-06-15,21:33:41,libusbx,1.0.23,4.el8
centos5,2022-06-15,21:33:41,xz-libs,5.2.4,3.el8
centos5,2022-06-15,21:33:41,gnupg2,2.2.20,2.el8
centos5,2022-06-15,21:33:41,popt,1.18,1.el8
centos5,2022-06-15,21:33:41,librepo,1.12.0,3.el8
centos5,2022-06-15,21:33:41,info,6.5,6.el8
centos5,2022-06-15,21:33:41,python3-libdnf,0.55.0,6.el8
centos5,2022-06-15,21:33:41,libgpg-error,1.31,1.el8
centos5,2022-06-15,21:33:41,python3-gpg,1.13.1,7.el8
centos5,2022-06-15,21:33:41,elfutils-libelf,0.182,3.el8
centos5,2022-06-15,21:33:41,python3-rpm,4.14.3,13.el8
centos5,2022-06-15,21:33:41,readline,7.0,10.el8
centos5,2022-06-15,21:33:41,plymouth-scripts,0.9.4,9.20200615git1e36e30.el8
centos5,2022-06-15,21:33:41,libxcrypt,4.1.1,4.el8
centos5,2022-06-15,21:33:41,teamd,1.31,2.el8
centos5,2022-06-15,21:33:41,libzstd,1.4.4,1.el8
centos5,2022-06-15,21:33:41,sssd-nfs-idmap,2.4.0,8.el8
centos5,2022-06-15,21:33:41,chkconfig,1.13,2.el8
centos5,2022-06-15,21:33:41,gmp,6.1.2,10.el8
centos5,2022-06-15,21:33:41,python3-dnf,4.4.2,10.el8
centos5,2022-06-15,21:33:41,lua-libs,5.3.4,11.el8
centos5,2022-06-15,21:33:41,python3-dnf-plugins-core,4.0.18,3.el8
centos5,2022-06-15,21:33:41,findutils,4.6.0,20.el8
centos5,2022-06-15,21:33:41,python3-slip,0.6.4,11.el8
centos5,2022-06-15,21:33:41,libidn2,2.2.0,1.el8
centos5,2022-06-15,21:33:41,python3-perf,4.18.0,277.el8
centos5,2022-06-15,21:33:41,libcap-ng,0.7.9,5.el8
centos5,2022-06-15,21:33:41,python3-syspurpose,1.28.12,1.el8
centos5,2022-06-15,21:33:41,libffi,3.1,22.el8
centos5,2022-06-15,21:33:41,python3-nftables,0.9.3,17.el8
centos5,2022-06-15,21:33:41,libtalloc,2.3.1,2.el8
centos5,2022-06-15,21:33:41,firewalld,0.8.2,6.el8
centos5,2022-06-15,21:33:41,file-libs,5.33,16.el8
centos5,2022-06-15,21:33:41,dnf-plugins-core,4.0.18,3.el8
centos5,2022-06-15,21:33:41,json-c,0.13.1,0.4.el8
centos5,2022-06-15,21:33:41,sssd-kcm,2.4.0,8.el8
centos5,2022-06-15,21:33:41,libacl,2.2.53,1.el8
centos5,2022-06-15,21:33:41,kexec-tools,2.0.20,45.el8
centos5,2022-06-15,21:33:41,libsmartcols,2.32.1,27.el8
centos5,2022-06-15,21:33:41,passwd,0.80,3.el8
centos5,2022-06-15,21:33:41,pcre,8.42,4.el8
centos5,2022-06-15,21:33:41,authselect,1.2.2,1.el8
centos5,2022-06-15,21:33:41,which,2.21,12.el8
centos5,2022-06-15,21:33:41,libtevent,0.10.2,2.el8
centos5,2022-06-15,21:33:41,rsyslog,8.1911.0,7.el8
centos5,2022-06-15,21:33:41,gdbm-libs,1.18,1.el8
centos5,2022-06-15,21:33:41,openssh-server,8.0p1,5.el8
centos5,2022-06-15,21:33:41,libaio,0.3.112,1.el8
centos5,2022-06-15,21:33:41,microcode_ctl,20210216,1.el8
centos5,2022-06-15,21:33:41,libcollection,0.7.0,39.el8
centos5,2022-06-15,21:33:41,irqbalance,1.4.0,6.el8
centos5,2022-06-15,21:33:41,libtdb,1.4.3,1.el8
centos5,2022-06-15,21:33:41,sudo,1.8.29,7.el8
centos5,2022-06-15,21:33:41,libnl3-cli,3.5.0,1.el8
centos5,2022-06-15,21:33:41,xfsprogs,5.0.0,8.el8
centos5,2022-06-15,21:33:41,ethtool,5.8,5.el8
centos5,2022-06-15,21:33:41,prefixdevname,0.1.0,6.el8
centos5,2022-06-15,21:33:41,libksba,1.3.5,7.el8
centos5,2022-06-15,21:33:41,sg3_utils,1.44,5.el8
centos5,2022-06-15,21:33:41,libgomp,8.4.1,1.el8
centos5,2022-06-15,21:33:41,lshw,B.02.19.2,5.el8
centos5,2022-06-15,21:33:41,dmidecode,3.2,8.el8
centos5,2022-06-15,21:33:41,hostname,3.20,6.el8
centos5,2022-06-15,21:33:41,libedit,3.1,23.20170329cvs.el8
centos5,2022-06-15,21:33:41,lsscsi,0.32,2.el8
centos5,2022-06-15,21:33:41,libseccomp,2.5.1,1.el8
centos5,2022-06-15,21:33:41,rootfiles,8.1,22.el8
centos5,2022-06-15,21:33:41,libtasn1,4.13,3.el8
centos5,2022-06-15,21:33:41,iwl6050-firmware,41.28.5.1,102.el8.1
centos5,2022-06-15,21:33:41,lzo,2.08,14.el8
centos5,2022-06-15,21:33:41,iwl6000-firmware,9.221.4.1,102.el8.1
centos5,2022-06-15,21:33:41,squashfs-tools,4.3,19.el8
centos5,2022-06-15,21:33:41,iwl5000-firmware,8.83.5.1_1,102.el8.1
centos5,2022-06-15,21:33:41,libteam,1.31,2.el8
centos5,2022-06-15,21:33:41,iwl2030-firmware,18.168.6.1,102.el8.1
centos5,2022-06-15,21:33:41,gdbm,1.18,1.el8
centos5,2022-06-15,21:33:41,iwl135-firmware,18.168.6.1,102.el8.1
centos5,2022-06-15,21:33:41,groff-base,1.22.3,18.el8
centos5,2022-06-15,21:33:41,iwl1000-firmware,39.31.5.1,102.el8.1
centos5,2022-06-15,21:33:41,vim-minimal,8.0.1763,15.el8
centos5,2022-06-15,21:33:41,libpsl,0.20.2,6.el8
centos5,2022-06-15,21:33:41,ipset-libs,7.1,1.el8
centos5,2022-06-15,21:33:41,libcomps,0.1.11,5.el8
centos5,2022-06-15,21:33:41,mozjs60,60.9.0,4.el8
centos5,2022-06-15,21:33:41,e2fsprogs-libs,1.45.6,1.el8
centos5,2022-06-15,21:33:41,coreutils-common,8.30,8.el8
centos5,2022-06-15,21:33:41,freetype,2.9.1,5.el8
centos5,2022-06-15,21:33:41,libselinux-utils,2.9,5.el8
centos5,2022-06-15,21:33:41,less,530,1.el8
centos5,2022-06-15,21:33:41,c-ares,1.13.0,5.el8
centos5,2022-06-15,21:33:41,hardlink,1.3,6.el8
centos5,2022-06-15,21:33:41,libdaemon,0.14,15.el8
centos5,2022-06-15,21:33:41,libnghttp2,1.33.0,3.el8_2.1
centos5,2022-06-15,21:33:41,libini_config,1.3.1,39.el8
centos5,2022-06-15,21:33:41,libsigsegv,2.11,5.el8
centos5,2022-06-15,21:33:41,libsss_autofs,2.4.0,8.el8
centos5,2022-06-15,21:33:41,libsss_sudo,2.4.0,8.el8
centos5,2022-06-15,21:33:41,libyaml,0.1.7,5.el8
centos5,2022-06-15,21:33:41,memstrack,0.1.11,1.el8
centos5,2022-06-15,21:33:41,npth,1.5,4.el8
centos5,2022-06-15,21:33:41,slang,2.3.2,3.el8
centos5,2022-06-15,21:33:41,libestr,0.1.10,1.el8
centos5,2022-06-15,21:33:41,libxkbcommon,0.9.1,1.el8
centos5,2022-06-15,21:33:41,cyrus-sasl-lib,2.1.27,5.el8
centos5,2022-06-15,21:33:41,platform-python-setuptools,39.2.0,6.el8
centos5,2022-06-15,21:33:41,grub2-tools-minimal,2.02,95.el8
centos5,2022-06-15,21:33:41,libibverbs,32.0,4.el8
